"Day","Subject","Treat","Rep","Glucose","Galactose","Fructose","Xylose","Arabinose","Fucose","Rhamnose","GlcA","GalA","GlcNAc","GalNAc","Mannose","Allose","Ribose"
"d1","Sub3","Sunfiber","B",0.0010934124361509,0.0519137865101885,0.00444901536844095,0,0,0,0,0,8.05262302730055e-05,0,0.0010682892613207,0.00688859483505315,0,0.00324189379197377
"d1","Sub3","Sunfiber","C",0.00120147343444646,0.0305819752363196,0.00246784678289764,0,0,0,0,0,0,0,0.000583388003845305,0.00411724186148432,0,0.00172690433940269
"d2","Sub3","Sunfiber","A",0.00215237878670421,0.097124518511224,0.0071528496938034,0,0,0,0,0,0,0,0,0.0116934789299646,0,0.00334465138434557
"d2","Sub3","Sunfiber","B",0.0013524999968271,0.088530381033093,0.0103228237197135,0.00184509911077656,0,0,0,0,0,0,0,0.01191224929893,0,0.00397738952699721
"d2","Sub3","Sunfiber","C",0.00206029339215094,0.0913442756761995,0.00584860713166855,0.00152734754499361,0,0,0,0,0,0,0,0.0109536142860981,0,0.0036112155329198
"d3","Sub3","Sunfiber","A",0.0025433002233922,0.140805573334854,0.00933788728181115,0.00208417216771878,0.000365000845465121,0,0,0.000162858436912207,0,0,4.88368512111306e-05,0.0175056083838466,0,0.00408163634441364
"d3","Sub3","Sunfiber","B",0.00229014111398877,0.143723900525134,0.0181071375620336,0.000140686798985989,7.70716759332125e-05,0,0,0.000101135093664069,0,0,0,0.0219671844822871,0,0.00573414856372405
"d3","Sub3","Sunfiber","C",0.00206913424573738,0.113719548179695,0.00818159727324945,0,0,0,0,0,0,0,0,0.0151557924309865,0,0.00383254032790481
"d0","Sub4","Sunfiber","A",0.0119260641261654,0.066466075038134,0.0133785155959027,6.3258007980962e-06,0.0110313099123037,0.00129013831102046,0.000118262868415525,0,0,0,9.10181429726515e-05,0.0055603064325381,0,0.0144220336922889
"d0","Sub4","Sunfiber","B",0.0116146926271855,0.0626869419988905,0.0134580632344419,0,0.005936484323172,0,0.000145491575582192,0.000255149876639496,0,0.00265988191584705,0.000208420616474257,0.005993557586842,0,0.0149071340595299
"d0","Sub4","Sunfiber","C",0.0080515914715561,0.0453996006580321,0.00978401167758865,0,0.0053755995540475,0,9.7603703255469e-05,0.000196295058725767,0,0.00096231696071851,0.00036178546465543,0.00475264010016989,0,0.011984416461168
"d1","Sub4","Sunfiber","A",0.00219338179463766,0.013400436149812,0.00501329944751145,0.00012403809120479,0,0.00010660488282235,0.000127892624776259,0,0,0,4.13181576539757e-05,0.00239434348429955,0,0.00184024626603043
"d1","Sub4","Sunfiber","B",0.00123799985189432,0.0138174567227157,0.000771735997767925,6.74630543223835e-05,0,0.000131308432847777,0.000178362667912158,0,0,0,0,0.00203553085278422,0,0.00219428280402932
"d1","Sub4","Sunfiber","C",0.00117850680596212,0.0146786787667565,0.00076006932896817,0.000119210892592934,0,8.74233396000815e-05,0.000144562148024902,0,0,0.000188598371824512,2.31893660739505e-05,0.00205979612775197,0,0.00224723627373459
"d2","Sub4","Sunfiber","A",0.000670768918224595,0.0122710855449152,0.00090544895496803,0.000164612195920269,0,0,0.000331140863298897,0,0,0,0,0.00278883561833755,0,0.0110905253549657
"d2","Sub4","Sunfiber","B",0.000791604857682925,0.0235972754126722,0.00114372984201638,0.000471432229074057,0,0.000189101908112588,0.000351282320868999,0,0.000112323257082371,0,0,0.00557698725744715,0,0.011262351017509
"d2","Sub4","Sunfiber","C",0.000631102731452005,0.0122200955528483,0.000711419837406145,0.000557086122578375,0.000321331743505869,0,0.000398796709497897,0,9.24320541028035e-05,0,2.41479542410105e-05,0.00387893711552474,0,0.0111435689450278
"d3","Sub4","Sunfiber","A",0.000992869292328305,0.0190616188838658,0.00149693409625295,0,0,0.000246323499263967,0.000444460672743656,0,0,0,0,0.00979561706611485,0,0.014416477760769
"d3","Sub4","Sunfiber","B",0.00169655805398163,0.0638079993477195,0.00291456023186387,0,0,0,0.000394699532181733,0,0,0,0,0.0191938724339897,0,0.0147656441353361
"d3","Sub4","Sunfiber","C",0.000985450094396035,0.0196067704913075,0,0,0,0,0.000472074326495797,0,0,0,0,0.0103168460571004,0,0.0132632474893569
"d0","Sub5","Sunfiber","A",2.35959083184843e-05,0,0,0,0,0,0,0,0,1.1510256031196e-05,0,0,0,0
"d0","Sub5","Sunfiber","B",3.74706223908754e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"d0","Sub5","Sunfiber","C",1.80121203821634e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"d1","Sub5","Sunfiber","A",0.00044552122064677,0.0126196764889243,0.0022835065513369,2.79651998677368e-05,0.000679425276164225,0.00477437880291924,0,0,0,0,0.00141498377271899,0.00396658728449225,0,0.0011625040413148
"d1","Sub5","Sunfiber","B",0.00057831612474351,0.0212961482904565,0.00232599941063672,0,0.0006049383845247,0,0,0,0,0,0.000348586948711388,0.00516333222014395,0,0.0009049615099914
"d1","Sub5","Sunfiber","C",0.000674229685651805,0.12421692878387,0.00184554601696175,0,0.000555085418126285,0,0,0,0,0,1.25714809055598e-05,0.00914290607340265,0,0.00164851803308786
"d2","Sub5","Sunfiber","A",0.000426706205363941,0.00587937605147495,0.00139366505580858,0.000266568156477203,0.000460465605593286,0,0.000548243881049235,0,0,0,0.000281859809642494,0.00302930437208864,0,0.00125935065740943
"d2","Sub5","Sunfiber","B",0.000480224587534129,0.00846132863259415,0.00128041101530452,0,0.000519624422776905,0,0.000496131570200151,0,0,0,0.000504429990809185,0.00288827206485739,0,0.0011771616314514
"d2","Sub5","Sunfiber","C",0.00268735309371791,0.478745897728664,0.00422491431344727,0,0.00154002257423546,0,0.000499364059341602,0,0,0,0.000276550236640051,0.037560403983369,0,0.00463876833934595
"d3","Sub5","Sunfiber","A",0,0.013316955374637,0.00161568432190141,0,0,0,0,0,0,0,0,0.00373887418978718,0,0.00271316151265104
"d3","Sub5","Sunfiber","B",0,0.6388179688695,0.00476488794479495,0,0,0,0,0,0,0,0,0.0530716249155815,0,0.00484205339259429
"d3","Sub5","Sunfiber","C",0,0.00442439106721162,0.00138649127396163,0,0,0,0,0,0,0,0,0.00306928872744791,0,0.0005628625543343
"d0","NoSub","ctl-m","A",0.000120153735579104,7.65132696590145e-05,4.28839265852655e-05,0,1.75698834185328e-06,4.85662639246153e-06,0,0,0,1.59498486390124e-05,0,0,0,0
"d0","NoSub","ctl-m","B",0.000105496416705816,6.7228434150947e-05,4.42918649277727e-05,0,9.51712176243825e-07,3.50936456318954e-06,0,0,0,0,0,0,0,0
"d0","NoSub","ctl-m","C",9.80434546634855e-05,4.89717034422995e-05,4.14024856427338e-05,0,3.03595540417694e-06,2.00786619444298e-06,0,0,0,0,0,0,0,0
"d1","NoSub","ctl-m","A",8.761928736903e-05,3.76416369171367e-05,0,9.3675061247359e-07,0,2.89051662357449e-06,0,0,0,0,0,0,0,0
"d1","NoSub","ctl-m","B",8.166672622394e-05,5.4694385560503e-05,0,3.91101894457152e-07,0,2.30990095014011e-06,0,0,0,0,0,1.54189450901589e-05,0,0
"d1","NoSub","ctl-m","C",0.00010190368121094,9.2468226325356e-06,0,4.77125590455667e-06,0,2.38783805811187e-06,0,0,0,1.78435505334756e-05,0,0,0,0
"d2","NoSub","ctl-m","A",7.3092471730627e-05,0,0,1.76528836936353e-06,0,1.84380195545616e-06,0,0,0,0,0,0,0,0
"d2","NoSub","ctl-m","B",8.75625795387365e-05,0,0,4.10754475991192e-07,0,2.0028986803966e-06,0,0,0,0,0,0,0,0
"d2","NoSub","ctl-m","C",7.19594979773975e-05,0,0,4.45968122655161e-06,0,3.0243828561235e-06,0,0,0,0,0,0,0,0
"d3","NoSub","ctl-m","A",8.52067651113215e-05,5.1447300650917e-06,0,3.76027114926647e-06,1.02002215039116e-06,3.53426809844958e-07,0,0,0,0,0,0,0,0
"d3","NoSub","ctl-m","B",8.73857847388525e-05,1.10491383802919e-05,0,4.27236958255334e-06,1.93154545198676e-06,3.35943281499234e-07,0,0,0,0,0,0,0,0
"d3","NoSub","ctl-m","C",8.87832911455495e-05,1.48922334219984e-05,0,2.51412073494425e-06,4.73426608904414e-07,0,0,0,0,0,0,0,0,0
"d0","NoSub","ctl-f","A",0.00126577983889477,0.0114199262857049,0.00092618224830917,4.64549663629765e-06,2.56798424452376e-06,3.14619224485967e-06,1.4357891097361e-05,0,0,0,0,0,0,3.11248659156832e-05
"d0","NoSub","ctl-f","B",0.00230069610027665,0.0220177105037657,0.00225044257668109,9.5724228942337e-06,9.05960063352885e-05,2.04212431095572e-05,1.21753329256427e-05,0,0,0,0,6.9453412763804e-05,0,3.15042335148097e-05
"d0","NoSub","ctl-f","C",0.00238618014744875,0.0186245329824907,0.00218394624650484,1.09692023900807e-05,7.7469523387019e-05,1.86889086390208e-05,1.77106355560373e-05,0,0,0,0,6.3202742413593e-05,0,2.96621909293346e-05
"d1","NoSub","ctl-f","A",0.00191020702392046,0.0180992475760001,0.00195497408447479,1.02405914871827e-05,7.60482622004725e-05,8.04341444902225e-06,0,0,0,6.46373546760825e-06,0,5.419792149848e-05,0,3.12493506773958e-05
"d1","NoSub","ctl-f","B",0.00203608639458359,0.0211674408624997,0.00198144796384478,1.12301391358598e-05,8.9868188420115e-05,6.22977521684775e-06,0,0,0,1.40257680995076e-05,0,6.4580563633855e-05,0,3.16335000612912e-05
"d1","NoSub","ctl-f","C",0.00253704466392273,0.021022370034249,0.00272583227111615,1.02823712155486e-05,9.0395422668504e-05,5.57256808157815e-06,0,0,0,7.605122843709e-06,0,5.89643296586915e-05,0,3.30361379533857e-05
"d2","NoSub","ctl-f","A",0.00108131441420409,0.0121003073301887,0.000253021342941094,5.9382101652474e-05,5.6937128625111e-05,1.09926413742273e-05,2.03786400236269e-05,0,0,0,0,0.00012708535158142,0,4.55652843200047e-05
"d2","NoSub","ctl-f","B",0.0024345080368067,0.0241157339181341,0.00241631826020338,9.54203430853075e-05,9.03999015529765e-05,1.98122370044733e-05,1.82096871074426e-05,0,0,0,4.90502078792559e-06,6.92788938297215e-05,0,3.5016892276201e-05
"d2","NoSub","ctl-f","C",0.00198009920079594,0.0147259372487728,0.00223210444640973,7.34205275197045e-05,7.1635332660466e-05,1.52004604411336e-05,1.3339120327379e-05,0,0,4.21693398852027e-06,0,5.5226976854345e-05,0,3.14507778717738e-05
"d3","NoSub","ctl-f","A",0.00237986324752868,0.0219678056600799,0.00230434965120614,8.61712051209495e-05,8.51265560856515e-05,1.83095411509823e-05,0,0,0,0,0,0,0,3.92240918151455e-05
"d3","NoSub","ctl-f","B",0.002675961515738,0.0274498034011119,0.00234592328563379,0.000107631117247,0.000104308812857856,2.06989509877093e-05,0,0,0,0,0,8.6841401540249e-05,0,3.95738261969416e-05
"d3","NoSub","ctl-f","C",0.00301888954991684,0.0215416342265186,0.00216274677628423,9.8721636757175e-05,9.43621886069035e-05,1.48155786699393e-05,0,0,0,0,0,0.000185252356960874,0,8.0668194256503e-05
"d0","Sub1","CocoFlour","A",0.457487970330939,0.19724410026549,0.130293975860495,0.00235940021193521,0.0191345822295294,0.00178769143401009,0.0017145027293579,0,0,0.00078859214028681,0,0.0109021790577856,0,0.0628870544398265
"d0","Sub1","CocoFlour","B",0.519510767419265,0.226962465336236,0.125856373390824,0.00275409723223366,0.021151947127643,0.00204160476794894,0.00180457411529487,0,0,0.00079900346473956,0,0.0114794342374504,0,0.063417777447557
"d0","Sub1","CocoFlour","C",0.501571607258945,0.212793430617653,0.141044736689063,0.00294806966220028,0.0203345567607777,0.00211743259915423,0.00193849569704669,0,0,0.000784528005538455,0,0.0114966328309845,0,0.065441246563426
"d1","Sub1","CocoFlour","A",0.0106090281525943,0.0313989136219501,0.00156944166862698,0.00209475985144954,0.00193116271824094,0.000192908346886826,0.00120491002299508,0,0,0.000105138908042159,1.61869218176885e-06,0.00197476896286037,0,0.00242332754436522
"d1","Sub1","CocoFlour","B",0.0066199264134831,0.0273891179577851,0.000753491734252535,0.00194952249507111,0.00187419029923213,0.00018156493347765,0.00118219433041509,0,0,0.000119673439482213,1.8867818904918e-05,0.00159081819865431,0,0.00200506595211486
"d1","Sub1","CocoFlour","C",0.010714518985285,0.0558899518701405,0.000996520271519565,0.00526157365761965,0.00499730307412806,0.000338712026518379,0.0016757334882082,0,0,0.000116990313998448,4.1939037931059e-06,0.0185995187538198,0,0.00196268099219143
"d2","Sub1","CocoFlour","A",0.0060320530706313,0.0982546125742235,0.0015255745931968,0.00553066590846575,0.00520980430156575,0.000357224351398164,0.00161398883844701,0,0,7.145702534486e-05,2.32787144524676e-05,0.00186338659780236,0,0.0050869498931965
"d2","Sub1","CocoFlour","B",0.00287956601664968,0.095696529589526,0.00097793684773106,0.0064288203750609,0.0059952646920534,0.000357979896481384,0.00222236369036458,0,0,0.00011718720003538,0.000130292190424392,0.00141056769998609,0,0.0080590011869766
"d2","Sub1","CocoFlour","C",0.00458497727180081,0.0100381713716686,0.00067203919489949,0.000468231769308832,0.000449521455057805,0.000502695378042285,0.00051760436173107,0,0,5.24392934805095e-05,2.53671715539422e-05,0.00357666737535389,0,0.00096954564910551
"d3","Sub1","CocoFlour","A",0.00420385403544548,0.167173898083648,0.00123421422303508,0.0097664450787886,0.00907763563388645,0.00050025679893768,0.00255294520074098,0,0,0,7.00107384586495e-05,0.00172505806001594,0,0.0086041173256889
"d3","Sub1","CocoFlour","B",0.00180467714753304,0.154328643422446,0.000829877950304665,0.0096041804900375,0.009032986270604,0.0005987745173465,0.00375999605765005,0,0,0,6.3036731972232e-05,0.00133014170272953,0,0.0128596897248281
"d3","Sub1","CocoFlour","C",0.00287201843812148,0.0101734627739662,0.000709582593976475,0.00079334114335836,0.000727989844470645,0.00075639190159478,0.000871891095255095,0,0,0,3.35499167170307e-06,0.00182027063393511,0,0.000737446017446495
"d0","Sub2","CocoFlour","A",0.0256261322865979,0.0196545183349266,0.0134293124459435,0,0.00354869830936507,0.00012439386029301,0.000241912560942358,0,0,9.11682821552475e-05,0,0.00214471078164802,0,0.0057980104381662
"d0","Sub2","CocoFlour","B",0.23469499442424,0.218543658792211,0.101594751648709,0,0.0346650180615509,0.00143301780109074,0.00153107627653405,0,0,0,3.45000024018545e-05,0.0109032896746596,0,0.0318452121886242
"d0","Sub2","CocoFlour","C",0.254774002514402,0.215148757463481,0.101233111438438,0,0.0352823277051847,0.00132350810670684,0.00147691793522014,0,0,0,4.34632747785277e-05,0.010417163332998,0,0.0331909926525625
"d1","Sub2","CocoFlour","A",0.00684971169240915,0.0203491252957726,0.000669549287906435,0.00212160751108432,0.00201953783873833,0.000110406622081628,0.00137683486185623,0,0,4.34127721058395e-05,3.34506223873482e-05,0.000742708680733625,0,0.00185674416995995
"d1","Sub2","CocoFlour","B",0.0090974303838867,0.0197905526898058,0.00125810666357261,0.00173700205323517,0.00166320801228862,0.000119278842819513,0.00091286502261282,0,0,2.42672725347472e-05,5.0618583851796e-06,0.00200619160687616,0,0.00208788717275417
"d1","Sub2","CocoFlour","C",0.0109974602313676,0.0221636376138222,0.00118913005824886,0.00200364972979523,0.00191053266865866,0.000144487711764712,0.00102105180809857,0,0,0,2.35213748927366e-06,0.0022652443753965,0,0.00195647496988333
"d2","Sub2","CocoFlour","A",0.00348225925032944,0.0155062537391552,0.000669937935901215,0.00201538007358009,0.00189497619479946,0.000158442641094547,0.0025775237453254,0,0,0,3.90915057370731e-06,0.000708019965570275,0,0.00069453689949357
"d2","Sub2","CocoFlour","B",0.0102225637198016,0.0194413628197054,0.00064559558434749,0.00138140451646399,0.00130610335394628,0.000109755813973455,0.00075593203011967,0,0,0,2.14919524851252e-05,0.00082042821526025,0,0.00097318164018812
"d2","Sub2","CocoFlour","C",0.0117936347270985,0.0208686190415358,0.00063961336684896,0.00144275164011861,0.00136941179871903,0.000115065036121085,0.000891050740725455,0,0,0,0,0.00082764776366674,0,0.00106510562394181
"d3","Sub2","CocoFlour","A",0.00301433543521041,0.0144728372451084,0.000677294544441795,0.0016842059954592,0.00160049836501912,0.000179913857355761,0.00305706920760806,0,0,0,5.7312275822333e-06,0.00062014636598177,0,0.000539160822644955
"d3","Sub2","CocoFlour","B",0.00928535670968395,0.0130244322700377,0.000460637269275434,0.00082370554918169,0.0007625926732019,8.40541925596615e-05,0.000490350856195896,0,0,0,4.56906988859497e-06,0.000891411717584395,0,0.000804290245513135
"d3","Sub2","CocoFlour","C",0.0079748345190586,0.0125839652164696,0.000523679321175245,0.000734778589455205,0.000696556727594615,7.3884255203302e-05,0.000400041060010481,0,0,0,3.70964179693295e-06,0.00065138632982186,0,0.00057808303447184
"d0","Sub3","CocoFlour","A",0.222767629217895,0.122991282937654,0.103683998835424,0,0.0214175111199606,0.00128119100968197,0.000826266100444355,0,0,0,4.04115430819262e-05,0.0094723100779762,0,0.0271866717248773
"d0","Sub3","CocoFlour","B",0.218650704396626,0.131936181839535,0.107083128650031,0,0.0220490778129009,0.00120884785238989,0.00082198239160394,0,0,0,3.97967068726047e-05,0.0083922748355218,0,0.0236872894789374
"d0","Sub3","CocoFlour","C",0.21219504516194,0.118677672048512,0.10006615960409,0,0.0205271627431952,0.00118619674030446,0.00074750585401423,0,0,0,0,0.0085720877386817,0,0.0233366376116188
"d1","Sub3","CocoFlour","A",0.00388396230399677,0.0189512885583907,0.000860179436252105,0.00251954821322358,0.00233446622650971,0.000219558451621305,0.00147528819265971,0,0,0,3.42776094680302e-05,0.000769234886220075,0,0.00193698524361404
"d1","Sub3","CocoFlour","B",0.00497600325387912,0.0148316895661074,0.000871094196981315,0.00228995548347574,0.00215336780173021,0.000250050852598912,0.00168422469892308,0,0,0,3.49352927575676e-05,0.00071590416953732,0,0.00179408994125526
"d1","Sub3","CocoFlour","C",0.00320693361412405,0.012868945234437,0.000634809330622205,0.00197014830489066,0.00186956375631334,0.000168477141549573,0.00120742070644654,0,0,0,1.93042814290198e-05,0.000574635159393645,0,0.00171835032742395
"d2","Sub3","CocoFlour","A",0.00371212683136716,0.020564316116417,0.00090832588613963,0.000868927874006635,0.00081396689729005,0.00023260031257288,0.00695623223875985,0,0,0,6.64258480245895e-06,0.00068369304806407,0,0.00078391385960087
"d2","Sub3","CocoFlour","B",0.00276020580099261,0.0166403292296781,0.00066838495570697,0.00061083911817466,0.00058503854133877,0.000173858512693074,0.0067350338330879,0,0,0,0,0.00050975584458116,0,0.000528913777484
"d2","Sub3","CocoFlour","C",0.00339672704031414,0.0200523501002219,0.00072099978792994,0.00098550737789632,0.000912368619408325,0.000225632190411127,0.00432713104115156,0,0,0.000175120997901387,5.57105114773485e-06,0.00055153525027392,0,0.00065113895706389
"d3","Sub3","CocoFlour","A",0.00303497719776791,0.014847362181127,0.00083552697688957,0.00075732935652658,0.00072041810504721,0.000183560307757791,0.0063942243364431,0,0,0,1.60809169850694e-05,0.000482296172462241,0,0.000570046464918475
"d3","Sub3","CocoFlour","B",0.00303473516680325,0.0185787181045938,0.00081272997854339,0.00068434300179344,0.000666746914671285,0.000267410087542385,0.005106875046054,0,0,0,1.68107506319096e-05,0.000561679531439305,0,0.000600689453137
"d3","Sub3","CocoFlour","C",0.00329952375945457,0.0196897928866341,0.000853249226962395,0.00082493410796357,0.000770549984871265,0.000269181201065237,0.00811981952647625,0,0,0,4.20568547907454e-05,0.00062194487020384,0,0.000614036515516535
"d0","Sub4","CocoFlour","A",0.485660215471601,0.192088717806473,0.14105634414931,0.00187226687878382,0.0235048048234395,0.00114075088590078,0.0010457791037344,0,0,0.00057304589743911,0,0.0102746747924073,0,0.0481117362443295
"d0","Sub4","CocoFlour","B",0.52625751180247,0.212260098072352,0.12350235665696,0.0017989256719435,0.0253760191050536,0.00120311116834015,0.00111610993423767,0,0,0.00066186376501988,0,0.0101915149370326,0,0.0482061282083521
"d0","Sub4","CocoFlour","C",0.541548597834025,0.222575539985699,0.127337399137835,0.00206447480287247,0.027165144176756,0.00121819803382223,0.00129584716011752,0,0,0.000644016515626495,0,0.0116588191850284,0,0.053272914692491
"d1","Sub4","CocoFlour","A",0.00442537325593106,0.0212764489366116,0.00067287993552091,0.00339477867150264,0.00312415501984413,0.00124941251572911,0.00807482943008655,0,0,0,4.1523868727326e-06,0.00090702909135235,0,0.00336323072963995
"d1","Sub4","CocoFlour","B",0.00466113454841377,0.0197952980783138,0.000525121328269575,0.00312092333944252,0.00293285684956364,0.00115634155594244,0.0076681779325211,0,0,2.45062402736893e-05,3.99658727674811e-06,0.00103824362514855,0,0.00304286027373924
"d1","Sub4","CocoFlour","C",0.00363444311445799,0.0184755836590543,0.00070572372022343,0.00331822137286692,0.00308201426234318,0.00132670409709818,0.0084260611767411,0,0,1.87182813404438e-05,0,0.00075492748418768,0,0.00330997833730123
"d2","Sub4","CocoFlour","A",0.0039676914094617,0.0225656174361437,0.00118984494962938,0.00221212578201663,0.00203878370709167,0.000404137923840086,0.0166001371478568,0,0,1.64427792757933e-05,2.02604016485633e-06,0.00142227737774472,0,0.00141682111976561
"d2","Sub4","CocoFlour","B",0.00306976784311022,0.0183352069936041,0.000680938743538625,0.00237997546882253,0.00220483077572745,0.000411256788494642,0.0164976928220751,0,0,0,0,0.000789434671132,0,0.00137448490037341
"d2","Sub4","CocoFlour","C",0.00400677750963469,0.0230778820359286,0.00159553378530984,0.00227142598878464,0.00214284741329248,0.000294707244937526,0.019847967400148,0,0,0,8.035019722697e-06,0.00174563927941916,0,0.00163500855013437
"d3","Sub4","CocoFlour","A",0.0229138676506957,0.197924411631524,0.0086678706832392,0.010212246052181,0.00953938746113255,0.00258014426558256,0.0145382369731119,0,0,0,5.7107801729946e-05,0.0178661261156003,0,0.0172995774393562
"d3","Sub4","CocoFlour","B",0.0239735733218718,0.204637696759425,0.00638104724107125,0.0116094418989382,0.0107970428622383,0.00140305906590412,0.0128898080893234,0,0,0,4.31076241319779e-05,0.0152193067295301,0,0.0195870708321919
"d3","Sub4","CocoFlour","C",0.0244021733421053,0.203251811611834,0.0071502038257598,0.0117750311927412,0.0110422085457157,0.00153740096216716,0.0125322233286937,0,0,0,3.51511947687866e-05,0.0161745887757969,0,0.020272198951645
"d0","Sub5","CocoFlour","A",0.321706207523342,0.25156331420349,0.121022506192806,0,0.0299948157559938,0.00156078450968159,0.000676422395261375,0,0,0,0,0.00805010448166295,0,0.0222853134356064
"d0","Sub5","CocoFlour","B",0.322993158516501,0.25814770284,0.117146628378057,0,0.0307770316684894,0.00149989184164598,0.000786515575333405,0,0,0,0,0.0077641689453249,0,0.0208635882671433
"d0","Sub5","CocoFlour","C",0.301613790587934,0.226238912792764,0.117059402534188,0,0.0294933512011506,0.00143297181313599,0.00079156581739644,0,0,0,0,0.00781114957497135,0,0.0253792830985626
"d1","Sub5","CocoFlour","A",0.00733495421180465,0.096181160571627,0.00207753672180477,0.0055435804432637,0.0052380460075639,0.000992826947112855,0.0076384011590502,0,0,0.000149203589943619,0.000207683242476101,0.0033481948827737,0,0.0111299637995603
"d1","Sub5","CocoFlour","B",0.0077557526373901,0.101274888875128,0.00204261895088612,0.0059017499580145,0.00553855054950715,0.0012562774086559,0.00825226040025245,0,0,0.000211373874926265,1.24278512616593e-05,0.00384605687729281,0,0.012627013896898
"d1","Sub5","CocoFlour","C",0.0086065220628532,0.114396934144038,0.00205896573341598,0.00469206881647821,0.0044176040349627,0.00242504842188766,0.0110811822526324,0,0,0.000125149632621983,0.000200729732916498,0.00457176925050632,0,0.012495108413731
"d2","Sub5","CocoFlour","A",0.0157663708292886,0.165946403900579,0.0039641417161669,0.00879713690754475,0.00828957430699555,0.00108315903186135,0.0123749447987319,0,0,0,7.52956730930665e-05,0.0103043087361296,0,0.0195982215923398
"d2","Sub5","CocoFlour","B",0.0159962963831803,0.163408556829064,0.00396454569682667,0.00941901574682125,0.0088481134279222,0.0015919150850238,0.0110351142588539,0,0,0,5.4069617193118e-05,0.0102795222874398,0,0.0176245315164445
"d2","Sub5","CocoFlour","C",0.0152214652962495,0.173943836396315,0.00464245004526536,0.0080306837070234,0.007528573071292,0.00261256248022707,0.0139610150851552,0,0,0,2.82864013852975e-05,0.0119546977452219,0,0.0163124850198897
"d3","Sub5","CocoFlour","A",0.00302198644814223,0.0160534056132665,0.00099744209214481,0.00210337924367199,0.00194973197380427,0.000383830855427072,0.0215971661025687,0,0,0,6.9774098617293e-06,0.00160242974419632,0,0.000988358268080065
"d3","Sub5","CocoFlour","B",0.0025241109117423,0.0164084320355043,0.000955236484313845,0.00208167713660229,0.00193126122751012,0.000359096656154903,0.0188220256741399,0,0,0,3.60832484178089e-06,0.00133433069419458,0,0.00093276234111345
"d3","Sub5","CocoFlour","C",0.00326411624732374,0.0182778555647364,0.00128772572871664,0.00191292943862361,0.00180863349177165,0.000264366350500512,0.0236760393412531,0,0,0,3.21794522978917e-06,0.00198609764867649,0,0.00115154120312887
"d0","NoSub","ctl-m","A",0.000149402200308664,4.61311829881313e-05,0.000129671479432784,3.97303305598594e-06,1.22804432892018e-05,4.88112364943634e-06,2.47465122467676e-06,0,0,3.13238076006519e-05,1.97065936766202e-06,8.49589070496485e-05,0,8.28693272887445e-06
"d0","NoSub","ctl-m","B",7.48818662787365e-05,2.74644568579411e-05,0,4.73614028452028e-06,8.57472854263545e-06,2.78574613898909e-06,1.3804190170443e-06,0,3.41565078911999e-06,3.42809483125545e-05,2.92115244786146e-06,7.99238531491295e-05,0,6.96738037152625e-06
"d0","NoSub","ctl-m","C",0.000106109063110409,1.780825915949e-05,0.000107957737314887,6.40713028355205e-06,8.40683109812035e-06,2.40663263993675e-06,1.37641063755913e-06,0,0,2.19117735689569e-05,2.5763048422926e-06,8.25008035827285e-05,0,6.2496192853607e-06
"d1","NoSub","ctl-m","A",0.000107112549947758,3.37436865447364e-05,7.18399658340785e-05,0,9.54936535805635e-06,4.91771288709616e-06,2.9276509841488e-06,0,0,3.61259908412791e-05,2.96205487933289e-06,0,0,1.15442148077769e-05
"d1","NoSub","ctl-m","B",8.44101526269395e-05,1.68414373653537e-05,7.3412407474e-05,0,2.83605725043073e-06,3.49936285298855e-06,2.2382517632428e-06,0,0,1.63756172066378e-05,0,0,0,5.161617460516e-06
"d1","NoSub","ctl-m","C",6.0631903440179e-05,1.23248058154455e-05,5.90879716272655e-05,0,3.93588808709453e-06,2.35519836288621e-06,1.2336483440868e-06,0,2.82901303562552e-06,2.81757832771287e-05,3.59128047354655e-06,5.68987157853505e-06,0,4.33745054059229e-06
"d2","NoSub","ctl-m","A",0.000116471225625258,5.31613081060795e-05,2.6897614612721e-05,7.0896011659749e-05,2.80619265445655e-05,9.84351624942015e-06,6.55014885066665e-06,0,8.2172036260834e-06,2.82787568131824e-05,7.55202877518735e-06,0,0,1.67870286664693e-05
"d2","NoSub","ctl-m","B",9.16838397910105e-05,6.715655289198e-05,6.3696376635717e-05,8.56483430434605e-05,2.69009560629924e-05,1.13282423158648e-05,1.04684236647599e-05,0,1.04451425888397e-05,3.13758246169315e-05,1.17059787173477e-05,0,0,1.58501500204155e-05
"d2","NoSub","ctl-m","C",0.000158639544815828,0.000121016520107842,0.000113657818935871,9.28920653171525e-05,4.71187753277926e-05,1.67050973357508e-05,3.12310815053049e-05,0,2.14963818357586e-05,1.60954005313625e-05,2.20313773655698e-06,0,0,2.43090224658443e-05
"d3","NoSub","ctl-m","A",0.000977423812666145,0.000328808729759411,0.000138811975327323,1.86446279119354e-05,0.00033807241717342,3.01071729081233e-05,1.50350933335751e-05,0,2.89769903394576e-05,1.58026858465102e-05,1.16509983651162e-05,5.7419025006059e-05,0,8.3920348926751e-05
"d3","NoSub","ctl-m","B",0.00079451621682387,0.000114056775318239,4.69528786740691e-05,1.67602002487879e-05,0.000245838752626057,3.19916088705203e-05,1.26941424849979e-05,0,2.37848586098965e-05,2.77627848546036e-05,0,1.59435848425177e-05,0,6.76548265663565e-05
