"Day","Subject","Treat","Rep","Glucose","Galactose","Fructose","Xylose","Arabinose","Fucose","Rhamnose","GlcA","GalA","GlcNAc","GalNAc","Mannose","Allose","Ribose"
"d0","Sub4","Sunfiber","C",0.077809641113319,3.89026521171696,0.008056051583357,0.0447895200843455,0,0.0081571562412957,0.0127370166419393,0,0.0057959777210167,0.00212534519528288,0,4.2328573278705,0,0.0430706044031613
"d1","Sub4","Sunfiber","A",0.0665068507942985,1.40827679526478,0,0,0.00897394889637515,0.00828988661294285,0.052607534344419,0,0,0.00315431177870268,0,1.33493734662438,0,0.0347145015252261
"d1","Sub4","Sunfiber","B",0.0536309259200135,1.29662013176392,0,0,0.00522171470594175,0.00323557352266171,0.0381153596706833,0,0,0,0,1.27460992398224,0,0.0295869381058157
"d1","Sub4","Sunfiber","C",0.067456833490141,1.55763145111348,0,0.0313620848263831,0.0072367398689092,0.00902235734766595,0.0474565094904228,0,0,0.00401872883736914,0,1.46828075760002,0,0.0335397504950923
"d2","Sub4","Sunfiber","A",0.067097038236411,1.25875937026218,0,0,0.016206653350758,0.00917683270622835,0.0452422470305306,0,0,0,0,1.24262048089633,0,0.0305069531510873
"d2","Sub4","Sunfiber","B",0.063973297858343,1.5063596733303,0,0,0.00263066722818957,0.00350785777223579,0.0443704108126473,0,0.000892389725868305,0,0,1.34271314944773,0,0.032033942775584
"d2","Sub4","Sunfiber","C",0.0642306239525805,1.48031544616512,0,0.0070966455272421,0,0.00929130341545945,0.0494984803836371,0,0,0,0,1.4028514550777,0,0.0326124763911549
"d3","Sub4","Sunfiber","A",0.0700750963068815,1.21203988134567,0,0,0,0.0065986061784427,0.0486828519986497,0,0,0,0,1.19591181255106,0,0.035578137759156
"d3","Sub4","Sunfiber","B",0.077477087774496,1.52337895563525,0,0,0,0.00463428520218307,0.055046094740094,0,0,0,0,1.61500100518174,0,0.0406896601294829
"d3","Sub4","Sunfiber","C",0.0627192962763695,1.31897331137834,0,0.0110618107561424,0,0.0058457419840972,0.0455201749333494,0,0,0,0,1.31969565814469,0,0.0335188194776626
"d0","Sub5","Sunfiber","A",0.072027777102044,4.15447653486655,0.0076080200782143,0.0350780644022557,0.0293995167025781,0.0056054927720969,0.0184397384164911,0,0.00148177128030611,0,0,4.70011800427586,0,0.0410704327409915
"d0","Sub5","Sunfiber","B",0.0389584075013542,2.48542104458866,0.00854422703538315,0,0.0198105511814849,0.00395533893939082,0.00858579165327,0,0,0,0,3.43921948721045,0,0.0269205678976757
"d0","Sub5","Sunfiber","C",0.068053897356675,4.13618390800476,0.0082746684867168,0.0065630909244417,0,0.0127778276280889,0.0210104747333048,0,0.00349645559490586,0,0,3.88292277769408,0,0.0419164485903009
"d1","Sub5","Sunfiber","A",0.0589038441067755,2.81546708668408,0.0098174575219273,0.0144783209063385,0.00889037748175775,0.0121456443520338,0.0269777882066563,0,0,0,0,3.40268816485029,0,0.0212457766515033
"d1","Sub5","Sunfiber","B",0.05467409353158,3.04671628761246,0.0076448401827986,0.0328251411255984,0.0071891547118105,0.0126759659472318,0.0310273137224883,0,0,0.00227365648656922,0,3.35655436639592,0,0.0221159859098256
"d1","Sub5","Sunfiber","C",0.0484901571662009,3.93017034039138,0.00589852900117035,0.0272188987443199,0.017594064791854,0.014728934133488,0.0233645205131885,0,0.00237783115400699,0,0,3.99511484515808,0,0.031582835161948
"d2","Sub5","Sunfiber","A",0.0693357216315785,1.97328702953106,0,0.0333539002060332,0,0.0106457550581742,0.0482782330626765,0,0,0,0.00325102554796932,2.15993529397312,0,0.0321017954787695
"d2","Sub5","Sunfiber","B",0.0648538051512435,1.96486238931704,0,0.0119514549715424,0,0.0072675417496954,0.0397214267067701,0,0.00126543258810384,0,0,2.11355313243316,0,0.025125052358478
"d2","Sub5","Sunfiber","C",0.0553686592106515,3.948875829561,0,0.0465167847456052,0,0.00871095517956905,0.0272216551229977,0,0,0.00112203741490186,0,4.4175806971761,0,0.0328772056978736
"d3","Sub5","Sunfiber","A",0.0323515116041005,0.444878488595164,0,0.00241673558777127,0.00572958344415905,0.00055611011939372,0.0194961085731931,0,0,0.00295286777175709,0,0.59227691737206,0,0.0188531533223226
"d3","Sub5","Sunfiber","B",0.0512540366028935,1.23131925462771,0,0,0.00320486433696985,0.0099401804486456,0.0391058096026756,0,0.00083628816991716,0.00078386760669502,0,1.2460681491876,0,0.0193066155686333
"d3","Sub5","Sunfiber","C",0.0809294031900235,4.53966217353026,0,0.0424580451197794,0.0224715455710758,0.0159719064148645,0.0394419113148993,0,0.00250660194373128,0.00294546945482099,0,5.30838761679515,0,0.0431680333014615
"d0","NoSub","ctl-m","A",0.0052304545686521,0.0124658965512871,0,0,0,0.00087500893967774,0,0,0,0,0,0,0,0.00249174948970581
"d0","NoSub","ctl-m","B",0.0126735389804209,0.0166744085717667,0,7.931776270342e-05,0,0.00103082353351955,0,0,0,0,0,0,0,0.0027737219641352
"d0","NoSub","ctl-m","C",0.00355105257867187,0.011587556157725,0,0.000222726335886,0,0.0007985907040182,0,0,0,0,0,0,0,0.00150621089174578
"d1","NoSub","ctl-m","A",0.00633082400102455,0.01741795223789,0,0,0.000228674868043739,0.00158002780673761,0,0,0,0,0,0,0,0.0027784393864745
"d1","NoSub","ctl-m","B",0.00826839264830675,0.014795756224756,0,0.000233814569316245,0.000245622950915568,0.00109365416286763,0,0,0,0,0,0,0,0.0025404267590181
"d1","NoSub","ctl-m","C",0.006045134812699,0.0140624376884613,0,0,9.2251198251976e-05,0.00131496112321174,0,0,0,0,0,0,0,0.00266680287029439
"d2","NoSub","ctl-m","A",0.00548410413101045,0.0121089127359255,0,0.000159209311382373,0,0.00090672118379653,0,0,0,0,0,0,0,0.00139359745662094
"d2","NoSub","ctl-m","B",0.00737398044070535,0.0170540856090583,0,0.000961992378002705,0,0.00127808599250565,0,0,0,0,0,0,0,0.00207736770201541
"d2","NoSub","ctl-m","C",0.00707231479583545,0.0148745939251281,0,6.37273341253255e-05,0,0.00115107902715773,0,0,0,0,0,0,0,0.00194111350759342
"d3","NoSub","ctl-m","A",0.00720915966028365,0.014859105892437,0,0.000174592276122945,0.00015966304818285,0.00125149829381231,0,0,0,0.000482801147816676,0,0,0,0.00215606323041523
"d3","NoSub","ctl-m","B",0.00714135608030435,0.0175627728905625,0,0.000233723008312565,0.000111752640079146,0.00123972165055926,0,0,0,0.000599479439388285,0,0,0,0.00148564452306123
"d3","NoSub","ctl-m","C",0.00522087212420985,0.0157583465092823,0,0.00026129437200951,0.000459066140236236,0.00119586070400769,0,0,0,0.000468661814884085,0,0,0,0.00219410443790791
"d0","NoSub","CocoFlour","A",0.445097579538394,0.810015395420285,0.0256400035590805,0.00356457307905344,0.051275536437857,0.00444042207732453,0.0131914951524418,0,0,0,0,0.358257563036516,0,0.0631717551073195
"d0","NoSub","CocoFlour","B",0.344916769112201,0.62497562119633,0.0207078164818898,0.00267803693434628,0.039330937646921,0.00404320413787116,0.0098936669850128,0,0,0,0,0.241922591667496,0,0.054190908881769
"d0","NoSub","CocoFlour","C",0.374923160228618,0.55072262032046,0.02301883597227,0.00255059710832533,0.037855718788514,0.00428992931660568,0.00984616751972735,0,0,0,0,0.146544663226108,0,0.056322381416463
"d1","NoSub","CocoFlour","A",0.50506267892001,1.03700847622806,0.022354476920359,0.00378687836947997,0.078665270444456,0.00620121264220085,0.0205876372807485,0,0,0,0,0.580406467803735,0,0.0784525061779785
"d1","NoSub","CocoFlour","B",0.607392674392085,1.0058394704359,0.0251615446495564,0.0173583161163182,0.0724434860011565,0.0073152972179472,0.0196222486266349,0,0,0,0,0.356095047272316,0,0.0787092916925285
"d1","NoSub","CocoFlour","C",0.477995852043437,0.788402111191325,0.0182434245517328,0.00245235889473438,0.055127377796082,0.0066738800275809,0.0152008227987661,0,0,0,0.00037528317587906,0.215332935178093,0,0.072224557866864
"d2","NoSub","CocoFlour","A",0.54559751433548,1.00059279232001,0.029117279655426,0,0.0663665888777175,0.0063440626892535,0.0195523662720174,0,0,0,0,0.277680385596361,0,0.0708590321545725
"d2","NoSub","CocoFlour","B",0.6103610116053,1.03457443500261,0.0302298517539802,0,0.0785310676710925,0.00725950394648755,0.0180035511257301,0,0,0,0,0.201277742123435,0,0.080563632582729
"d2","NoSub","CocoFlour","C",0.58942478554841,0.885193969769485,0.0305243058395782,0,0.064120787644581,0.0060575023146901,0.015979979920639,0,0,0.00288077109080188,0,0.193099108372124,0,0.0795934421414245
"d3","NoSub","CocoFlour","A",0.536795141910545,1.39671586941502,0.026354018249461,0,0.087924380342088,0.0064330288353734,0.0230095503445957,0,0,0,0,0.53519247011288,0,0.065472424424581
"d3","NoSub","CocoFlour","B",0.548797624903995,1.04348708401609,0.0272299342779362,0,0.076903602580943,0.0064349621975409,0.023021910653845,0,0,0,0,0.279825781682983,0,0.0729614532186095
"d3","NoSub","CocoFlour","C",0.57082922611648,0.966865416125,0.0317960558871783,0,0.068407287669028,0.00568602966264185,0.0171967442708118,0,0,0,0,0.185831035097978,0,0.0723584999344385
"d0","Sub1","CocoFlour","A",0.494761473159227,0.67458915108292,0.0185638065958325,0.010344766682497,0.051046298450521,0.00872782329821875,0.050210816497011,0,0,0,0,0.185940406130148,0,0.0849108223388335
"d0","Sub1","CocoFlour","B",0.62180183903923,1.33744395712644,0.0215427747270661,0.0220488869856691,0.0935936150828805,0.0111994162985712,0.066113511543069,0,0,0,0,0.72765262685656,0,0.0942369298496995
"d0","Sub1","CocoFlour","C",0.53302431826011,1.00359888517882,0.0174117392942204,0.0172361791931519,0.075079471872293,0.0104446380646849,0.059529215002711,0,0,0,0,0.416597603005577,0,0.0862941579366145
"d1","Sub1","CocoFlour","A",0.115188800774363,0.493996192005552,0,0.0097823275692399,0.0294840575436636,0.00736726509249035,0.0674977969302735,0,0,0,0,0.207506935052831,0,0.0187026718631772
"d1","Sub1","CocoFlour","B",0.133576706940001,1.17300012492224,0,0.0194793788919568,0.066582763230416,0.0068642939714631,0.066811906026116,0,0,0,0,0.80196840681203,0,0.0189919095669261
"d1","Sub1","CocoFlour","C",0.161938423202691,0.62365236285273,0,0.0243102310847099,0.042057761021876,0.0083369615469724,0.077906230645676,0,0,0,0,0.522873811840225,0,0.0254383502742604
"d2","Sub1","CocoFlour","A",0.0844398999340985,0.59589220150359,0,0.00874565228885765,0.0356056914248015,0.00619288596408975,0.0621982083196235,0,0,0,0.000225209032519144,0.312682006936592,0,0.0167027893663013
"d2","Sub1","CocoFlour","B",0.098908006152772,0.56396807571108,0,0.0129064732145538,0.0370446015071807,0.0071290837190546,0.064508751974887,0,0,0,0,0.267549948068131,0,0.0171721028246829
"d2","Sub1","CocoFlour","C",0.107538245856679,0.282324448997261,0,0.0165023312296282,0.0258870768620562,0.00790854397537685,0.0662138063230465,0,0,0,0,0.119784876019682,0,0.0147849322556029
"d3","Sub1","CocoFlour","A",0.116670234976034,0.894203344512895,0,0.0174457992825949,0.0508051790125875,0.0067865058778588,0.077187908274436,0,0,0,0,0.582346273257215,0,0.0160398253567665
"d3","Sub1","CocoFlour","B",0.10752049157235,0.85491286286416,0,0.0221474744261016,0.056706971243786,0.0066279505131523,0.0750020538293755,0,0,0,0,0.50644620647713,0,0.0160744386061846
"d3","Sub1","CocoFlour","C",0.097868042507298,0.228561094251787,0,0.0135975019348852,0.0209105327252793,0.0070235481045983,0.0708262832344885,0,0,0.000346706674424907,0,0.085780094962479,0,0.0108434226556948
"d0","Sub2","CocoFlour","A",0.37091763733181,0.768251814756155,0.0158213169214877,0.0059242386690808,0.050052669394571,0.00655134270784645,0.0633579572449075,0,0,0,0,0.339381925684812,0,0.067863521428809
"d0","Sub2","CocoFlour","B",0.431675409224472,0.820855112069615,0.0163462826521211,0.00739862207597925,0.057677146680688,0.0080768354392674,0.083305278115203,0,0,0,0,0.279296931180359,0,0.0835853147371115
"d0","Sub2","CocoFlour","C",0.565344590046905,1.19191771504994,0.0202542678729093,0.00976291780643075,0.082684005469715,0.00999439697242745,0.0985021883429585,0,0,0,0,0.54704044264525,0,0.108552055181702
"d1","Sub2","CocoFlour","A",0.10609716444884,0.844672490833885,0,0.00775208821847575,0.0371405583562471,0.00481714709754728,0.0618853594686615,0,0,0,0,0.472162289351031,0,0.0166332186836822
"d1","Sub2","CocoFlour","B",0.154913396473024,0.82931817848312,0,0.00979390715525405,0.0326961037435423,0.00641661483453155,0.088741961120434,0,0,0,0,0.537668777552305,0,0.0177866794055642
"d1","Sub2","CocoFlour","C",0.158379489033507,0.67344941521134,0,0.00850245780358165,0.0267966486501539,0.00736588385648465,0.106166631884563,0,0,0,0,0.34185438172564,0,0.0244712136386812
"d2","Sub2","CocoFlour","A",0.104309322467216,0.70342634853062,0,0.00710348728930565,0.0290448547931587,0.00514551751121695,0.0729553583370935,0,0,0,0,0.361582769858977,0,0.0140931706279392
"d2","Sub2","CocoFlour","B",0.0879753170386495,0.559604081792705,0,0.0065293046753798,0.0250381328671781,0.00470609978591568,0.059476174808223,0,0,0,0,0.334160622509529,0,0.00931642765770375
"d2","Sub2","CocoFlour","C",0.088114454917132,0.392938385531405,0,0.00462340710062472,0.0160008683238203,0.00422809290986592,0.0606114793990395,0,0,0.00215277454239513,0,0.213601886748366,0,0.0114607859413024
"d3","Sub2","CocoFlour","A",0.095726462673411,0.462792907946146,0,0.00451455759443837,0.0197647217116277,0.00487235749619997,0.07240414459515,0,0,0.00275329473475573,0,0.229094727226696,0,0.01582274681545
"d3","Sub2","CocoFlour","B",0.100926604290906,0.627190191552615,0,0.00752737811483865,0.0275355569731929,0.00485542780745772,0.0734819979997245,0,0,0.00245021981241194,0,0.355705953345048,0,0.0129312973444662
"d3","Sub2","CocoFlour","C",0.113027543684165,0.860497152174815,0,0.00707694985395645,0.0395755150921979,0.00542679545470375,0.082422304660308,0,0,0,0,0.552724394793545,0,0.0130858248494547
"d0","Sub3","CocoFlour","A",0.470789023192381,0.94454477128395,0.0205242421769076,0.0098268718702112,0.0645219426178855,0.00842428617973975,0.050604514608433,0,0,0,0,0.404976621960989,0,0.079134702869918
"d0","Sub3","CocoFlour","B",0.455718485251293,1.14035600622368,0.0190596519862778,0.0097823725284655,0.0724584236608675,0.0073884492427871,0.0430066629213822,0,0,0,0,0.682837755109295,0,0.066730222373027
"d0","Sub3","CocoFlour","C",0.563239284657405,1.05011769358617,0.0237036846041115,0.0106773838652334,0.0673081637435185,0.00875702025526305,0.053021664068071,0,0,0,0,0.359245173796952,0,0.0908068602331345
"d1","Sub3","CocoFlour","A",0.192512546223421,0.703517357849115,0.00743932849044875,0.0164060885998139,0.0401052380859912,0.0092513465212331,0.0633045207255125,0,0,0,0,0.303592323020182,0,0.0258354812784603
"d1","Sub3","CocoFlour","B",0.0832564104716875,0.383876892200449,0,0.0063272719288954,0.0202958808663685,0.0103353197641327,0.0598733984514895,0,0,0,0,0.139294229369486,0,0.0234508814725158
"d1","Sub3","CocoFlour","C",0.190859175436157,0.947610703520805,0,0.0122058754586903,0.0465157165492275,0.0143176429157294,0.0970072558371565,0,0,0,0,0.390446722479574,0,0.0396977896020188
"d2","Sub3","CocoFlour","A",0.089691102778141,0.461552929198223,0,0.00537891477842125,0.020078819605214,0.00651653174239945,0.0416635981072561,0,0,0,0,0.189243624772131,0,0.0129392997558394
"d2","Sub3","CocoFlour","B",0.127691112482637,0.706221974421915,0,0.00932040429859635,0.0344596394799567,0.00934673062165935,0.0527905439670195,0,0,0,0,0.399048328852855,0,0.0171290011071427
"d2","Sub3","CocoFlour","C",0.144241327393746,0.67919546231795,0,0.0095047748161169,0.0317940816281542,0.0126595132732084,0.0774501168668605,0,0,0,0,0.293811673152729,0,0.0235572355602189
"d3","Sub3","CocoFlour","A",0.099159269296611,0.383176059582752,0,0.00564620277399405,0.0164055432023864,0.0088093482835027,0.050751588848134,0,0,0,0,0.110157017620447,0,0.0148294185182955
"d3","Sub3","CocoFlour","B",0.119968229397225,0.485723381158199,0,0.0062247020644614,0.0189728744592024,0.0098206879160245,0.052297505325763,0,0,0,0,0.196436160682174,0,0.0157304821009487
"d3","Sub3","CocoFlour","C",0.153800241322367,1.00047127629094,0,0.0095536662049303,0.0453028415698684,0.010748163289635,0.0747481669512235,0,0,0,0,0.600295110100195,0,0.0189666948509874
"d0","Sub4","CocoFlour","A",0.576960034691775,0.96138686761995,0.0186484564605452,0.0111924324627893,0.0599169739919305,0.0071479618167395,0.0553314028102385,0,0,0,0,0.302234870982082,0,0.089927741702335
"d0","Sub4","CocoFlour","B",0.492304319708012,0.94052935625141,0.0375242193388753,0.0127108943077514,0.0567490076460285,0.0052939877895976,0.0422541193196683,0,0,0,0,0.497871644958933,0,0.0569537449711165
"d0","Sub4","CocoFlour","C",0.476332779852485,1.22612973492439,0.0184576267023298,0.01516646821822,0.0798064876869005,0.00685520499604345,0.06010798882977,0,0,0,0,0.720751948940845,0,0.078392551084333
"d1","Sub4","CocoFlour","A",0.13311798174834,0.489246280924928,0,0.0114137091254312,0.0256297108778137,0.005112841886056,0.135784514967059,0,0,0,0.000255170322011242,0.341195177803683,0,0.0361310796539155
"d1","Sub4","CocoFlour","B",0.112561664632347,0.771716209211995,0,0.0135601813482726,0.03625969827175,0.00593777650625055,0.099549995129955,0,0,0,0,0.399275314162853,0,0.0206428997338317
"d1","Sub4","CocoFlour","C",0.100767978730671,0.472186582917569,0,0.0114133081504414,0.0203581915090574,0.00598317550385345,0.095531991708231,0,0,0,0,0.131167990581186,0,0.0202632587848365
"d2","Sub4","CocoFlour","A",0.110372726906731,0.596923639393085,0,0.0102272872141604,0.0238152158112296,0.00453127518161385,0.101236780132398,0,0,0,0,0.216366219413954,0,0.0132458327288541
"d2","Sub4","CocoFlour","B",0.111243193287837,0.68260829219492,0,0.0128656807212109,0.0336543793006191,0.0052342731925303,0.106187736066071,0,0,0,0,0.326834129986898,0,0.0149068285725406
"d2","Sub4","CocoFlour","C",0.098448784245659,0.678987298217225,0.00393031793042614,0.00904920037235305,0.035483669683792,0.00399029421403338,0.0873983934694475,0,0,0.00236972766691829,0,0.362215819542183,0,0.0123591436950206
"d3","Sub4","CocoFlour","A",0.118767153135693,0.769704460051675,0,0.0108239038398362,0.0342337118288781,0.00479113967084574,0.106768895836913,0,0,0,0,0.452476726082717,0,0.0107137170324248
"d3","Sub4","CocoFlour","B",0.121434958525998,0.898062642895335,0,0.0126931241843164,0.0451674956983101,0.00453681809876004,0.127982194664732,0,0,0.000405235873031252,0,0.515119654374165,0,0.012151175338204
"d3","Sub4","CocoFlour","C",0.108042763768716,0.703459268759825,0,0.00893879154749515,0.0336477430278925,0.00408793754058308,0.117783299868568,0,0,0.00297311775098738,0,0.374638955364018,0,0.012341213486929
"d0","Sub5","CocoFlour","A",0.557138999236615,1.13969655944754,0.0196781804522373,0.00998825663563835,0.071613744000428,0.0109672848007401,0.086428881105575,0,0,0,0,0.382350885490426,0,0.0866957736046845
"d0","Sub5","CocoFlour","B",0.467835395618449,1.25009983385644,0.0182826558145774,0.00898987052478335,0.0778256308906025,0.0088629163253806,0.0717078394731655,0,0,0,0.000243937998494293,0.684061103973705,0,0.0757803111786435
"d0","Sub5","CocoFlour","C",0.499454377694297,1.32064462130605,0.022004987138779,0.0135761071135925,0.081077163768429,0.0111394960337166,0.102029124650943,0,0,0,0,0.58977332864157,0,0.0943709501835625
"d1","Sub5","CocoFlour","A",0.0964363198611955,0.67989306184493,0,0.00727713941978055,0.0289149396493715,0.0072725955240648,0.09797874781068,0,0,0,0,0.286824587243811,0,0.0278455612535339
"d1","Sub5","CocoFlour","B",0.108245003201794,0.600742579378095,0,0.0048682335497484,0.0236525137395455,0.0092918686960565,0.097840245472393,0,0,0,0,0.199329189990131,0,0.0271999417162496
"d1","Sub5","CocoFlour","C",0.115963175188094,0.5860560183196,0,0.00495828737594845,0.0208035181094285,0.00996982159385915,0.115699255548831,0,0,0,0,0.165510724671868,0,0.0320377082142651
"d2","Sub5","CocoFlour","A",0.14171773717606,0.91891195398594,0,0.0126022433630832,0.043080150197081,0.00925535040984395,0.157309628887914,0,0,0.00349933055910587,0,0.317233238212028,0,0.0430965230760497
"d2","Sub5","CocoFlour","B",0.127161879524647,0.60194510872366,0,0.00730676468341265,0.0235409785260615,0.0084680159528634,0.103493319019428,0,0,0.00347122984004428,0,0.145145653830376,0,0.0316834401833576
"d2","Sub5","CocoFlour","C",0.128670216994024,0.901148742218655,0,0.0103152153793688,0.0416675521888278,0.0088960770284745,0.11555756771361,0,0,0.00257534373400263,0,0.417170808283684,0,0.0291759651491802
"d3","Sub5","CocoFlour","A",0.133966379634121,1.09942424742313,0,0.012066605280621,0.0560208314327995,0.00785641932630595,0.128595408281639,0,0,0.00399904178912792,0,0.591876327432875,0,0.0300604251227251
"d3","Sub5","CocoFlour","B",0.158786660505058,1.30364641620616,0,0.0142511948771265,0.0722253567003725,0.0091571187216317,0.131114683499284,0,0,0.00332302760806955,0,0.687636627915065,0,0.0334503372209408
"d3","Sub5","CocoFlour","C",0.161180812195317,1.23680339747967,0.0138794854332456,0.012170987859432,0.0584987142978065,0.0109889479387303,0.141892478037939,0,0,0.00343447137904141,0,0.597286651131135,0,0.037081283306619
"d0","NoSub","ctl-m","A",0.0111780003774065,0.0071134552863945,0,0.00179830546432998,0.00476812665164992,0.00144101388305048,0.00079327043817831,0,0.000584606067183195,0.000855616193983375,0.000410783564312109,0.00282800821812296,0,0.0038105740385139
"d0","NoSub","ctl-m","B",0.0134651542273418,0.0074899435272339,0,0.00167858626287088,0.00222600191143727,0.00165176316773957,0.000462106204829107,0,0.000253874650180752,0,0.000278041411290127,0.00181352745658854,0,0.00361664071032564
"d0","NoSub","ctl-m","C",0.00892779564202335,0.00741815460223885,0,0.0019094234319886,0.00152514115144989,0.0014764736689281,0.00028807239674253,0,0.000139170907086092,0.000242790178420892,0,0.0008892672218705,0,0.00317604409641198
"d1","NoSub","ctl-m","A",0.00552833634363255,0.0111603604771284,0,0.0032838117258801,0.00274598358005457,0.00220214324119257,0.000457329281354426,0,0.000355345345125418,0.0010197505733878,0.00027891577367214,0.00132255898718982,0,0.0050752416413649
"d1","NoSub","ctl-m","B",0.0057806654674348,0.0102638467975322,0,0.00370444515888725,0.00190214486717558,0.00130312261143375,0.000310495070655335,0,0.000291785288545098,0.000716529233592515,0.000402678977592295,0.00188233402555717,0,0.0035344345802617
"d1","NoSub","ctl-m","C",0.00129188434891615,0.00152171812067079,0,0.000689416716653505,0.000423315157316012,0.000275067244364847,9.30985104465315e-05,0,0,0,0,0.00124601711177082,0,0.00107439821663537
"d2","NoSub","ctl-m","A",0.0187001829268329,0.0126320497464345,0,0.00430755722784847,0.00730741684801825,0.00211843083297686,0.00052372796083566,0,0.000230462554781446,0.00085874960678251,0,0.00173393108529853,0,0.00452097734712449
"d2","NoSub","ctl-m","B",0.0273149058010889,0.0124025663608832,0.0078164655358646,0.00738617642513595,0.00991917300923945,0.00234182377881648,0.00129530698871599,0,0.00087133169241234,0.00059537513647754,0.000399442778642319,0.00187694846262344,0,0.00420104798500116
"d2","NoSub","ctl-m","C",0.0838987836234855,0.0167473620900079,0,0.00576760365646375,0.0061554479064403,0.00248704451214042,0.000893970164254055,0,0.000317251281141885,0.000845986180881305,0.000376453615317405,0.00233729578034051,0,0.00442774821923054
"d3","NoSub","ctl-m","A",0.0094405854225749,0.0115833076704478,0,0.00355470749531476,0.00523256735642545,0.00350185924475831,0.00245754152060813,0,0.00089017397007825,0.00237200178481369,0.00274375212673007,0.00469965930111619,0,0.0052680716255058
"d3","NoSub","ctl-m","B",0.0107231144156567,0.0102453343867529,0,0.0043393700793826,0.00505252707051935,0.00405187439188197,0.00238196950113954,0,0.00136105740367735,0.00187010020530229,0.00192271258151361,0.00455040154700303,0,0.00551738447069615
"d3","NoSub","ctl-m","C",0.0093271967541642,0.0108423593248005,0,0.00250526735103844,0.00427869817871895,0.00305781288308142,0.00093090624619503,0,0.000162355935225251,0.00073044377783312,0.00025597173268696,0.0081002215102894,0,0.00504943192142975
"d0","NoSub","13Bean","A",1.71950070235458,0.7401029350375,0.0234757386036933,0.134566055529277,0.73881995916168,0.0402601930883831,0.0244647041089666,0.0108663647426365,0.0168980688809789,0.0063572689035722,0,0.120766300311599,0,0.176996713169191
"d0","NoSub","13Bean","B",3.05670088321024,1.09487426862369,0.028668738602311,0.52478851370207,1.77460895341329,0.072854982865539,0.052656704838492,0.0107863529383316,0.0371199210083479,0.0076609898985788,0.000518974459339535,0.102515801454751,0,0.19996286971249
"d0","NoSub","13Bean","C",3.04607561711874,1.02774139482545,0.0331023117151025,0.368061451728402,1.53734275393159,0.0771620262287115,0.0435814352757745,0.0121621950096882,0.026548722051927,0.0084345424140729,0.00074224391153427,0.119864887528969,0,0.241075578530066
"d1","NoSub","13Bean","A",3.58970482182143,0.98998980454272,0.0232794820146676,0.449172439794969,2.02393605188381,0.0717382586844785,0.055112184024567,0.0147626732890982,0.0459808395554449,0.00632765173964005,0.000506924938941865,0.104883555791504,0,0.158106142188897
"d1","NoSub","13Bean","B",3.4157426266733,1.10131619031347,0.0281845235603915,0.435705468958872,1.94455904076244,0.0825175385966195,0.051469620105448,0.0115498163019175,0.0324285270850219,0.00834966599260625,0.000304862886702261,0.122508530145521,0,0.212833643699788
"d1","NoSub","13Bean","C",4.93536273034303,1.33331956171216,0.0376128795926923,0.69062853305261,2.87810385539724,0.104476851817689,0.0652134305959915,0.020859461215711,0.0470959216395671,0.0114836053590392,0.0011331568404045,0.118054688536268,0,0.214767048864944
"d2","NoSub","13Bean","A",3.92801656907038,1.27356151238529,0.0371725533484537,0.479558728802455,2.64682962007116,0.10508191470045,0.057956387989504,0.0171492070461415,0.0342465428759387,0.0114207910167704,0.000439184131601294,0.113765869214361,0,0.253554812091065
"d2","NoSub","13Bean","B",5.0814063549587,1.52829363827125,0.041409010977911,0.763765506543595,3.12151721014058,0.126101689875334,0.076758322197963,0.0200985613713306,0.0456516980175924,0.0139089264012282,0.00094404484579449,0.11271211274069,0,0.261715064735104
"d2","NoSub","13Bean","C",4.39833592736947,1.44170346627946,0.0373725744742706,0.57749378539459,3.1742815669199,0.114859437965491,0.0648540730006855,0.0124197472769142,0.0311596090529016,0.0129645103806301,0.00021061511131007,0.114484304260031,0,0.25445192173953
"d3","NoSub","13Bean","A",4.04324089286832,1.34196997293509,0.0403673209753606,0.604721929269865,2.50880559815706,0.102885730442309,0.0560759606872915,0.0106845562618993,0.0282858051801841,0.0118374982501785,0.0010174611385819,0.107126775274016,0,0.216107123089191
"d3","NoSub","13Bean","B",4.60206502403071,1.41121716751619,0.0408064209440711,0.6551073995005,2.89944657012283,0.113436646707258,0.0637239268614185,0.0194594163815805,0.0416487300036613,0.0135528285629285,0.00119891428947719,0.115158076375158,0,0.225426363350984
"d3","NoSub","13Bean","C",4.39158626030988,1.28181597139177,0.0391285838661271,0.769077907940745,2.90219977210595,0.109871379922774,0.062439038546381,0.00822109057092965,0.0354915134789454,0.0107661700325649,0.000283728072516108,0.0947768815765155,0,0.220767412662389
"d0","Sub1","13Bean","A",3.74570291619683,1.08926658361909,0.0257024832403958,0.689162555843785,2.07846181273944,0.0988897521276085,0.078508907704023,0.0141221327576772,0.059185237790478,0.00926467179088985,0.000405165031748014,0.105984340628133,0,0.239840758798319
"d0","Sub1","13Bean","B",2.64862647905217,0.86315440753339,0.0218754887269554,0.357077989061755,1.40896256744249,0.0667870918861655,0.0490284534174977,0.011245704749033,0.0408638028760169,0.00539114278090125,0.000156985530755013,0.079987343234153,0,0.18020208276231
"d0","Sub1","13Bean","C",2.51002434423919,0.8317661731568,0.0220639000641111,0.348070444221348,1.29568723506576,0.063306023230628,0.0489273219510332,0.00914769587936645,0.0478776238487852,0.0072119865678269,0.000313698902764415,0.0771849143505395,0,0.176799819287883
